date,year,month,month_name,quarter,product_name,category,region,units_sold,unit_price_inr,revenue_inr,stock_start,stock_end,stockout_flag,lag_1_units,lag_3_units,rolling_avg_3,units_sold_clean,month_sin,month_cos,is_q4,is_winter,is_diwali_month,year_index
2023-11-01,2023,11,November,Q4,Risperidon-2,Antipsychotic,Central,79,6.8,537.2,100,103,0,59.0,81.0,71.0,79.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Risperidon-2,Antipsychotic,Central,81,6.8,550.8,93,95,0,79.0,75.0,73.0,81.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Risperidon-2,Antipsychotic,Central,79,6.8,537.2,72,65,0,81.0,59.0,79.7,79.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Risperidon-2,Antipsychotic,Central,83,6.8,564.4,75,78,0,79.0,79.0,81.0,83.0,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Risperidon-2,Antipsychotic,Central,82,6.8,557.6,67,69,0,83.0,81.0,81.3,82.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Risperidon-2,Antipsychotic,Central,70,6.8,476.0,97,94,0,82.0,79.0,78.3,70.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Risperidon-2,Antipsychotic,Central,85,6.8,578.0,79,70,0,70.0,83.0,79.0,85.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Risperidon-2,Antipsychotic,Central,77,6.8,523.6,94,92,0,85.0,82.0,77.3,77.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Risperidon-2,Antipsychotic,Central,69,6.8,469.2,94,89,0,77.0,70.0,77.0,69.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Risperidon-2,Antipsychotic,Central,69,6.8,469.2,89,84,0,69.0,85.0,71.7,69.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Risperidon-2,Antipsychotic,Central,84,6.8,571.2,85,77,0,69.0,77.0,74.0,84.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Risperidon-2,Antipsychotic,Central,64,6.8,435.2,89,82,0,84.0,69.0,72.3,64.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Risperidon-2,Antipsychotic,Central,79,6.8,537.2,66,61,0,64.0,69.0,75.7,79.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Risperidon-2,Antipsychotic,Central,85,6.8,578.0,84,80,0,79.0,84.0,76.0,85.0,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Risperidon-2,Antipsychotic,East,133,6.8,904.4,164,165,0,135.0,135.0,132.7,133.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Risperidon-2,Antipsychotic,East,127,6.8,863.6,143,154,0,133.0,135.0,132.7,127.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Risperidon-2,Antipsychotic,East,138,6.8,938.4,166,174,0,127.0,135.0,132.7,138.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Risperidon-2,Antipsychotic,East,135,6.8,918.0,158,153,0,138.0,133.0,133.3,135.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Risperidon-2,Antipsychotic,East,140,6.8,952.0,128,125,0,135.0,127.0,137.7,140.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Risperidon-2,Antipsychotic,East,117,6.8,795.6,123,119,0,140.0,138.0,130.7,117.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Risperidon-2,Antipsychotic,East,118,6.8,802.4,136,138,0,117.0,135.0,125.0,118.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Risperidon-2,Antipsychotic,East,124,6.8,843.2,110,121,0,118.0,140.0,119.7,124.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Risperidon-2,Antipsychotic,East,132,6.8,897.6,120,124,0,124.0,117.0,124.7,132.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Risperidon-2,Antipsychotic,East,98,6.8,666.4,113,115,0,132.0,118.0,118.0,98.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Risperidon-2,Antipsychotic,East,138,6.8,938.4,166,154,0,98.0,124.0,122.7,138.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Risperidon-2,Antipsychotic,East,143,6.8,972.4,146,158,0,138.0,132.0,126.3,143.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Risperidon-2,Antipsychotic,East,156,6.8,1060.8,212,198,0,143.0,98.0,145.7,156.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Risperidon-2,Antipsychotic,East,153,6.8,1040.4,137,126,0,156.0,138.0,150.7,153.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Risperidon-2,Antipsychotic,East,143,6.8,972.4,140,151,0,153.0,143.0,150.7,143.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Risperidon-2,Antipsychotic,East,170,6.8,1156.0,205,216,0,143.0,156.0,155.3,170.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Risperidon-2,Antipsychotic,East,145,6.8,986.0,160,150,0,170.0,153.0,152.7,145.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Risperidon-2,Antipsychotic,East,126,6.8,856.8,147,148,0,145.0,143.0,147.0,126.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Risperidon-2,Antipsychotic,East,120,6.8,816.0,120,111,0,126.0,170.0,130.3,120.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Risperidon-2,Antipsychotic,East,116,6.8,788.8,110,98,0,120.0,145.0,120.7,116.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Risperidon-2,Antipsychotic,East,119,6.8,809.2,122,129,0,116.0,126.0,118.3,119.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Risperidon-2,Antipsychotic,East,113,6.8,768.4,128,123,0,119.0,120.0,116.0,113.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Risperidon-2,Antipsychotic,East,135,6.8,918.0,173,180,0,113.0,116.0,122.3,135.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Risperidon-2,Antipsychotic,East,131,6.8,890.8,118,110,0,135.0,119.0,126.3,131.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Risperidon-2,Antipsychotic,East,132,6.8,897.6,130,123,0,131.0,113.0,132.7,132.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Risperidon-2,Antipsychotic,East,155,6.8,1054.0,188,180,0,132.0,135.0,139.3,155.0,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Risperidon-2,Antipsychotic,East,136,6.8,924.8,116,121,0,155.0,131.0,141.0,136.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Risperidon-2,Antipsychotic,East,152,6.8,1033.6,196,206,0,136.0,132.0,147.7,152.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Risperidon-2,Antipsychotic,East,130,6.8,884.0,105,101,0,152.0,155.0,139.3,130.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Risperidon-2,Antipsychotic,East,151,6.8,1026.8,199,201,0,130.0,136.0,144.3,151.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Risperidon-2,Antipsychotic,East,143,6.8,972.4,165,152,0,151.0,152.0,141.3,143.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Risperidon-2,Antipsychotic,East,148,6.8,1006.4,174,176,0,143.0,130.0,147.3,148.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Risperidon-2,Antipsychotic,East,106,6.8,720.8,94,95,0,148.0,151.0,132.3,106.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Risperidon-2,Antipsychotic,East,116,6.8,788.8,138,131,0,106.0,143.0,123.3,116.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Risperidon-2,Antipsychotic,East,138,6.8,938.4,191,199,0,116.0,148.0,120.0,138.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Risperidon-2,Antipsychotic,East,144,6.8,979.2,199,206,0,138.0,106.0,132.7,144.0,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Risperidon-2,Antipsychotic,North,229,6.8,1557.2,210,202,0,221.0,211.0,211.35,229.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Risperidon-2,Antipsychotic,North,211,6.8,1434.8,217,196,0,229.0,211.0,211.35,211.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Risperidon-2,Antipsychotic,North,181,6.8,1230.8,159,172,0,211.0,211.0,207.0,181.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Risperidon-2,Antipsychotic,North,222,6.8,1509.6,267,247,0,181.0,229.0,204.7,222.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Risperidon-2,Antipsychotic,North,195,6.8,1326.0,162,157,0,222.0,211.0,199.3,195.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Risperidon-2,Antipsychotic,North,194,6.8,1319.2,163,163,0,195.0,181.0,203.7,194.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Risperidon-2,Antipsychotic,North,209,6.8,1421.2,242,224,0,194.0,222.0,199.3,209.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Risperidon-2,Antipsychotic,North,184,6.8,1251.2,181,172,0,209.0,195.0,195.7,184.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Risperidon-2,Antipsychotic,North,198,6.8,1346.4,227,217,0,184.0,194.0,197.0,198.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Risperidon-2,Antipsychotic,North,184,6.8,1251.2,248,245,0,198.0,209.0,188.7,184.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Risperidon-2,Antipsychotic,North,204,6.8,1387.2,196,185,0,184.0,184.0,195.3,204.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Risperidon-2,Antipsychotic,North,231,6.8,1570.8,212,217,0,204.0,198.0,206.3,231.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Risperidon-2,Antipsychotic,North,221,6.8,1502.8,260,248,0,231.0,184.0,218.7,221.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Risperidon-2,Antipsychotic,North,227,6.8,1543.6,189,188,0,221.0,204.0,226.3,227.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Risperidon-2,Antipsychotic,North,209,6.8,1421.2,231,232,0,227.0,231.0,219.0,209.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Risperidon-2,Antipsychotic,North,188,6.8,1278.4,161,156,0,209.0,221.0,208.0,188.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Risperidon-2,Antipsychotic,North,235,6.8,1598.0,220,202,0,188.0,227.0,210.7,235.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Risperidon-2,Antipsychotic,North,198,6.8,1346.4,220,224,0,235.0,209.0,207.0,198.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Risperidon-2,Antipsychotic,North,171,6.8,1162.8,226,230,0,198.0,188.0,201.3,171.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Risperidon-2,Antipsychotic,North,209,6.8,1421.2,219,198,0,171.0,235.0,192.7,209.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Risperidon-2,Antipsychotic,North,230,6.8,1564.0,246,231,0,209.0,198.0,203.3,230.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Risperidon-2,Antipsychotic,North,161,6.8,1094.8,191,177,0,230.0,171.0,200.0,161.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Risperidon-2,Antipsychotic,North,245,6.8,1666.0,300,275,0,161.0,209.0,212.0,245.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Risperidon-2,Antipsychotic,North,261,6.8,1774.8,334,334,0,245.0,230.0,222.3,261.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Risperidon-2,Antipsychotic,North,239,6.8,1625.2,281,264,0,261.0,161.0,248.3,239.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Risperidon-2,Antipsychotic,North,256,6.8,1740.8,311,304,0,239.0,245.0,252.0,256.0,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Risperidon-2,Antipsychotic,North,249,6.8,1693.2,238,246,0,256.0,261.0,248.0,249.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Risperidon-2,Antipsychotic,North,209,6.8,1421.2,207,223,0,249.0,239.0,238.0,209.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Risperidon-2,Antipsychotic,North,250,6.8,1700.0,328,352,0,209.0,256.0,236.0,250.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Risperidon-2,Antipsychotic,North,207,6.8,1407.6,260,265,0,250.0,249.0,222.0,207.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Risperidon-2,Antipsychotic,North,235,6.8,1598.0,318,338,0,207.0,209.0,230.7,235.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Risperidon-2,Antipsychotic,North,249,6.8,1693.2,273,282,0,235.0,250.0,230.3,249.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Risperidon-2,Antipsychotic,North,249,6.8,1693.2,324,339,0,249.0,207.0,244.3,249.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Risperidon-2,Antipsychotic,North,231,6.8,1570.8,189,185,0,249.0,235.0,243.0,231.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Risperidon-2,Antipsychotic,North,245,6.8,1666.0,339,337,0,231.0,249.0,241.7,245.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Risperidon-2,Antipsychotic,North,230,6.8,1564.0,215,213,0,245.0,249.0,235.3,230.0,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Risperidon-2,Antipsychotic,South,149,6.8,1013.2,149,163,0,161.0,161.0,164.65,149.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Risperidon-2,Antipsychotic,South,140,6.8,952.0,171,179,0,149.0,161.0,164.65,140.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Risperidon-2,Antipsychotic,South,174,6.8,1183.2,155,148,0,140.0,161.0,154.3,174.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Risperidon-2,Antipsychotic,South,137,6.8,931.6,134,129,0,174.0,149.0,150.3,137.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Risperidon-2,Antipsychotic,South,173,6.8,1176.4,236,240,0,137.0,140.0,161.3,173.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Risperidon-2,Antipsychotic,South,151,6.8,1026.8,187,193,0,173.0,174.0,153.7,151.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Risperidon-2,Antipsychotic,South,152,6.8,1033.6,128,141,0,151.0,137.0,158.7,152.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Risperidon-2,Antipsychotic,South,161,6.8,1094.8,220,207,0,152.0,173.0,154.7,161.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Risperidon-2,Antipsychotic,South,147,6.8,999.6,157,170,0,161.0,151.0,153.3,147.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Risperidon-2,Antipsychotic,South,132,6.8,897.6,162,149,0,147.0,152.0,146.7,132.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Risperidon-2,Antipsychotic,South,151,6.8,1026.8,126,124,0,132.0,161.0,143.3,151.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Risperidon-2,Antipsychotic,South,175,6.8,1190.0,194,178,0,151.0,147.0,152.7,175.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Risperidon-2,Antipsychotic,South,184,6.8,1251.2,225,222,0,175.0,132.0,170.0,184.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Risperidon-2,Antipsychotic,South,161,6.8,1094.8,192,184,0,184.0,151.0,173.3,161.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Risperidon-2,Antipsychotic,South,157,6.8,1067.6,159,154,0,161.0,175.0,167.3,157.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Risperidon-2,Antipsychotic,South,170,6.8,1156.0,155,167,0,157.0,184.0,162.7,170.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Risperidon-2,Antipsychotic,South,153,6.8,1040.4,137,121,0,170.0,161.0,160.0,153.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Risperidon-2,Antipsychotic,South,144,6.8,979.2,134,147,0,153.0,157.0,155.7,144.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Risperidon-2,Antipsychotic,South,159,6.8,1081.2,178,165,0,144.0,170.0,152.0,159.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Risperidon-2,Antipsychotic,South,189,6.8,1285.2,222,229,0,159.0,153.0,164.0,189.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Risperidon-2,Antipsychotic,South,147,6.8,999.6,193,204,0,189.0,144.0,165.0,147.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Risperidon-2,Antipsychotic,South,157,6.8,1067.6,166,181,0,147.0,159.0,164.3,157.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Risperidon-2,Antipsychotic,South,185,6.8,1258.0,172,177,0,157.0,189.0,163.0,185.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Risperidon-2,Antipsychotic,South,177,6.8,1203.6,207,215,0,185.0,147.0,173.0,177.0,-2.4492935982947064e-16,1.0,1,1,0,1
2024-01-01,2024,1,January,Q1,Risperidon-2,Antipsychotic,South,186,6.8,1264.8,201,209,0,177.0,157.0,182.7,186.0,0.49999999999999994,0.8660254037844387,0,1,0,2
2024-02-01,2024,2,February,Q1,Risperidon-2,Antipsychotic,South,182,6.8,1237.6,232,223,0,186.0,185.0,181.7,182.0,0.8660254037844386,0.5000000000000001,0,1,0,2
2024-03-01,2024,3,March,Q1,Risperidon-2,Antipsychotic,South,157,6.8,1067.6,202,210,0,182.0,177.0,175.0,157.0,1.0,6.123233995736766e-17,0,0,0,2
2024-04-01,2024,4,April,Q2,Risperidon-2,Antipsychotic,South,171,6.8,1162.8,229,245,0,157.0,186.0,170.0,171.0,0.8660254037844387,-0.4999999999999998,0,0,0,2
2024-05-01,2024,5,May,Q2,Risperidon-2,Antipsychotic,South,181,6.8,1230.8,171,154,0,171.0,182.0,169.7,181.0,0.49999999999999994,-0.8660254037844387,0,0,0,2
2024-06-01,2024,6,June,Q2,Risperidon-2,Antipsychotic,South,175,6.8,1190.0,199,203,0,181.0,157.0,175.7,175.0,1.2246467991473532e-16,-1.0,0,0,0,2
2024-07-01,2024,7,July,Q3,Risperidon-2,Antipsychotic,South,147,6.8,999.6,147,147,0,175.0,171.0,167.7,147.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2
2024-08-01,2024,8,August,Q3,Risperidon-2,Antipsychotic,South,177,6.8,1203.6,170,157,0,147.0,181.0,166.3,177.0,-0.8660254037844385,-0.5000000000000004,0,0,0,2
2024-09-01,2024,9,September,Q3,Risperidon-2,Antipsychotic,South,174,6.8,1183.2,239,240,0,177.0,175.0,166.0,174.0,-1.0,-1.8369701987210297e-16,0,0,0,2
2024-10-01,2024,10,October,Q4,Risperidon-2,Antipsychotic,South,153,6.8,1040.4,203,214,0,174.0,147.0,168.0,153.0,-0.8660254037844386,0.5000000000000001,1,0,1,2
2024-11-01,2024,11,November,Q4,Risperidon-2,Antipsychotic,South,188,6.8,1278.4,245,228,0,153.0,177.0,171.7,188.0,-0.5000000000000004,0.8660254037844384,1,1,0,2
2024-12-01,2024,12,December,Q4,Risperidon-2,Antipsychotic,South,173,6.8,1176.4,155,142,0,188.0,174.0,171.3,173.0,-2.4492935982947064e-16,1.0,1,1,0,2
2022-01-01,2022,1,January,Q1,Risperidon-2,Antipsychotic,West,152,6.8,1033.6,207,206,0,152.0,152.0,148.0,152.0,0.49999999999999994,0.8660254037844387,0,1,0,0
2022-02-01,2022,2,February,Q1,Risperidon-2,Antipsychotic,West,145,6.8,986.0,178,188,0,152.0,152.0,148.0,145.0,0.8660254037844386,0.5000000000000001,0,1,0,0
2022-03-01,2022,3,March,Q1,Risperidon-2,Antipsychotic,West,141,6.8,958.8,133,136,0,145.0,152.0,146.0,141.0,1.0,6.123233995736766e-17,0,0,0,0
2022-04-01,2022,4,April,Q2,Risperidon-2,Antipsychotic,West,138,6.8,938.4,116,123,0,141.0,152.0,141.3,138.0,0.8660254037844387,-0.4999999999999998,0,0,0,0
2022-05-01,2022,5,May,Q2,Risperidon-2,Antipsychotic,West,159,6.8,1081.2,198,185,0,138.0,145.0,146.0,159.0,0.49999999999999994,-0.8660254037844387,0,0,0,0
2022-06-01,2022,6,June,Q2,Risperidon-2,Antipsychotic,West,123,6.8,836.4,113,112,0,159.0,141.0,140.0,123.0,1.2246467991473532e-16,-1.0,0,0,0,0
2022-07-01,2022,7,July,Q3,Risperidon-2,Antipsychotic,West,134,6.8,911.2,159,152,0,123.0,138.0,138.7,134.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0
2022-08-01,2022,8,August,Q3,Risperidon-2,Antipsychotic,West,141,6.8,958.8,129,131,0,134.0,159.0,132.7,141.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0
2022-09-01,2022,9,September,Q3,Risperidon-2,Antipsychotic,West,131,6.8,890.8,181,170,0,141.0,123.0,135.3,131.0,-1.0,-1.8369701987210297e-16,0,0,0,0
2022-10-01,2022,10,October,Q4,Risperidon-2,Antipsychotic,West,111,6.8,754.8,136,126,0,131.0,134.0,127.7,111.0,-0.8660254037844386,0.5000000000000001,1,0,1,0
2022-11-01,2022,11,November,Q4,Risperidon-2,Antipsychotic,West,163,6.8,1108.4,223,234,0,111.0,141.0,135.0,163.0,-0.5000000000000004,0.8660254037844384,1,1,0,0
2022-12-01,2022,12,December,Q4,Risperidon-2,Antipsychotic,West,161,6.8,1094.8,154,149,0,163.0,131.0,145.0,161.0,-2.4492935982947064e-16,1.0,1,1,0,0
2023-01-01,2023,1,January,Q1,Risperidon-2,Antipsychotic,West,141,6.8,958.8,182,176,0,161.0,111.0,155.0,141.0,0.49999999999999994,0.8660254037844387,0,1,0,1
2023-02-01,2023,2,February,Q1,Risperidon-2,Antipsychotic,West,162,6.8,1101.6,208,213,0,141.0,163.0,154.7,162.0,0.8660254037844386,0.5000000000000001,0,1,0,1
2023-03-01,2023,3,March,Q1,Risperidon-2,Antipsychotic,West,160,6.8,1088.0,219,213,0,162.0,161.0,154.3,160.0,1.0,6.123233995736766e-17,0,0,0,1
2023-04-01,2023,4,April,Q2,Risperidon-2,Antipsychotic,West,157,6.8,1067.6,166,169,0,160.0,141.0,159.7,157.0,0.8660254037844387,-0.4999999999999998,0,0,0,1
2023-05-01,2023,5,May,Q2,Risperidon-2,Antipsychotic,West,161,6.8,1094.8,136,120,0,157.0,162.0,159.3,161.0,0.49999999999999994,-0.8660254037844387,0,0,0,1
2023-06-01,2023,6,June,Q2,Risperidon-2,Antipsychotic,West,128,6.8,870.4,143,148,0,161.0,160.0,148.7,128.0,1.2246467991473532e-16,-1.0,0,0,0,1
2023-07-01,2023,7,July,Q3,Risperidon-2,Antipsychotic,West,147,6.8,999.6,178,169,0,128.0,157.0,145.3,147.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1
2023-08-01,2023,8,August,Q3,Risperidon-2,Antipsychotic,West,145,6.8,986.0,188,197,0,147.0,161.0,140.0,145.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1
2023-09-01,2023,9,September,Q3,Risperidon-2,Antipsychotic,West,140,6.8,952.0,187,178,0,145.0,128.0,144.0,140.0,-1.0,-1.8369701987210297e-16,0,0,0,1
2023-10-01,2023,10,October,Q4,Risperidon-2,Antipsychotic,West,124,6.8,843.2,126,115,0,140.0,147.0,136.3,124.0,-0.8660254037844386,0.5000000000000001,1,0,1,1
2023-11-01,2023,11,November,Q4,Risperidon-2,Antipsychotic,West,153,6.8,1040.4,172,158,0,124.0,145.0,139.0,153.0,-0.5000000000000004,0.8660254037844384,1,1,0,1
2023-12-01,2023,12,December,Q4,Risperidon-2,Antipsychotic,West,160,6.8,1088.0,215,223,0,153.0,140.0,145.7,160.0,-2.4492935982947064e-16,1.0,1,1,0,1
